experiment,method,seed,DGP,preset,mean_crps,delta_crps_vs_equal,mean_HHI,mean_N_eff,final_gini
master_comparison,best_single,70,latent_fixed,fixed_deposits,0.02180006735687173,-0.03489827825902027,0.1297161709973052,7.923181616075977,nan
master_comparison,uniform,71,latent_fixed,fixed_deposits,0.05426226796966347,0.0,0.12914053734212805,7.967365828470788,nan
master_comparison,deposit,71,latent_fixed,fixed_deposits,0.05426226796966347,0.0,0.12914053734212805,7.967365828470788,nan
master_comparison,skill,71,latent_fixed,fixed_deposits,0.05286368845323228,-0.0013985795164311934,0.12914053734212805,7.967365828470788,nan
master_comparison,mechanism,71,latent_fixed,fixed_deposits,0.05163638012675413,-0.00262588784290934,0.12914053734212805,7.967365828470788,nan
master_comparison,best_single,71,latent_fixed,fixed_deposits,0.022812577685862243,-0.03144969028380123,0.12914053734212805,7.967365828470788,nan
master_comparison,uniform,72,latent_fixed,fixed_deposits,0.054443707943539345,0.0,0.12761271392334783,8.04969203671546,nan
master_comparison,deposit,72,latent_fixed,fixed_deposits,0.054443707943539345,0.0,0.12761271392334783,8.04969203671546,nan
master_comparison,skill,72,latent_fixed,fixed_deposits,0.05301869026919742,-0.0014250176743419232,0.12761271392334783,8.04969203671546,nan
master_comparison,mechanism,72,latent_fixed,fixed_deposits,0.051766436635961526,-0.0026772713075778193,0.12761271392334783,8.04969203671546,nan
master_comparison,best_single,72,latent_fixed,fixed_deposits,0.02548338535804429,-0.028960322585495055,0.12761271392334783,8.04969203671546,nan
master_comparison,uniform,73,latent_fixed,fixed_deposits,0.052957848161623564,0.0,0.12972379613721233,7.980215230725225,nan
master_comparison,deposit,73,latent_fixed,fixed_deposits,0.05295784816162356,-6.938893903907228e-18,0.12972379613721233,7.980215230725225,nan
master_comparison,skill,73,latent_fixed,fixed_deposits,0.05165925109297646,-0.0012985970686471004,0.12972379613721233,7.980215230725225,nan
master_comparison,mechanism,73,latent_fixed,fixed_deposits,0.050521549405203314,-0.0024362987564202493,0.12972379613721233,7.980215230725225,nan
master_comparison,best_single,73,latent_fixed,fixed_deposits,0.02341330504576468,-0.029544543115858884,0.12972379613721233,7.980215230725225,nan
master_comparison,uniform,74,latent_fixed,fixed_deposits,0.0558476502182619,0.0,0.1298957385633259,7.923517469537496,nan
master_comparison,deposit,74,latent_fixed,fixed_deposits,0.0558476502182619,0.0,0.1298957385633259,7.923517469537496,nan
master_comparison,skill,74,latent_fixed,fixed_deposits,0.05431134846236693,-0.0015363017558949685,0.1298957385633259,7.923517469537496,nan
master_comparison,mechanism,74,latent_fixed,fixed_deposits,0.05295594065324186,-0.002891709565020037,0.1298957385633259,7.923517469537496,nan
master_comparison,best_single,74,latent_fixed,fixed_deposits,0.025241887859218153,-0.030605762359043748,0.1298957385633259,7.923517469537496,nan
master_comparison,uniform,75,latent_fixed,fixed_deposits,0.05714011219239646,0.0,0.13085991123674304,7.872679080019218,nan
master_comparison,deposit,75,latent_fixed,fixed_deposits,0.05714011219239646,0.0,0.13085991123674304,7.872679080019218,nan
master_comparison,skill,75,latent_fixed,fixed_deposits,0.05552844292096993,-0.0016116692714265302,0.13085991123674304,7.872679080019218,nan
master_comparison,mechanism,75,latent_fixed,fixed_deposits,0.054110720694106135,-0.003029391498290325,0.13085991123674304,7.872679080019218,nan
master_comparison,best_single,75,latent_fixed,fixed_deposits,0.024424304445170728,-0.03271580774722573,0.13085991123674304,7.872679080019218,nan
master_comparison,uniform,76,latent_fixed,fixed_deposits,0.05501590528053201,0.0,0.13148322434526713,7.832417870072728,nan
